text,label
نجبي لج يا كلبه شجابج شخلاج على راغب هو شسوالج. هسه,1
ياطقاقه راغب علامه تاج فوق رأسك فاهمه ياكذابه الكل الي تقوله كذب فكذب يادبه انتي انتي وخشمك تفوو عليك ودي اشوف مره فيك انوثه,1
والله،خبصتونه،با،صخام،قحط،هاي،ام،الوصخ،احلام،احلام،قحط،هاي،الداعشيه,1
اسكتي لج بقرة😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1
متخلفه مفروض تغسل الحمامات شرط يقطعون لسانها مو كفايه شكلها زي القرد قال ملكه الا خدامه طقاقه,1
من متى المعفنة احلام بتحكي (إبناني),1
لله طيح حضج سخيفه انت منو وحده نكسه ماتعرف تحجين كلبه,1
انتي انجبي وكلي خراه انتي الدبا السمين سوي روجيم احسن تبق مغرورا,1
ولله اكره أحلام جنهه مطي ماكل رمان ههههه تكول انه الملكه ولله قويه,1
انتي وحد حت كلب احلى منك جبتي العار للاخليج,1
ملكة  البقار  بقرة  يا قردة   يا  مسخرة   يا زبالة,1
هذه اصلاً كانت جاموسة وبعد 333 عملية تجميل اصبحت بقرة. نقص معدن السيزيوم في دماغها أدى الى ظاهرة الكلام المشوش ولحالة نفسية لا تحسد عليها وهو الذي سبب لها جنون العظمة,1
احلام حيوانة حيوانة هاي ام الكمل خلي تولي اصلن نانسي تسواها وتسوى راسها هاي ام الجرب احلام لحد يحبها,1
طيح الله حظك,1
احﻻم غبيه وقبيحة وجه واخﻻق,1
الله يلعن منظرك ياحيوانة. شرموطة,1
والله لاخليجي،ولا لبناني تعرف تحجي، اصلا مصخرا البقره,1
هاي الهايشه تريد سوي النفسهه ضجه اعلاميه علمود تشتهر هاي مكانهه باالهند تغار روحي الهند خلي ايعبدونج,1
أّګلَيِّ خَرهِ وِنِجِبِيِّ أّحٌلَأّمَ جِنِجِ وِجِهِ قِنِدِرهِ,1
ههه اي صح اكو فرق انتي بقره وهيه ناسي😂😂,1
اكلي خره يختي,1
هوءانتي كلج بقره تحشين علا راغب علامه,1
الملك لله يا واطية,1
انتي البقره,1
أحلام ملكه ملكه ملكه وراغب سخيف ومنحط,1
himara,1
هي تافهه وراغب طلع صغيرعقلياريت ينقلعوالاثنين,1
ياليت إني اضاجعها,1
لعنك الله يا طقاقه يا زباله,1
"هادي حايله وممحونه علي راغب وراغب مطنشها وحالقلها ومابدو ينيكها ومو معبرها وهاد يلي قاهرها لشرموطة احلام .. صدقوني معو حق يعني بدو ينزل مستواه لوحده متل هاي بدويه راعية غنم !!!!
طبعا راغب مستواه اكبر من هيك 
هذه وحده بدويه وسوقيه باله قال ملكه قال هه اتفو عليكي روحي روحي اعملي عمليات تجميل روحي وقال شو بتحكي باﻵل البدويه",1
حلومه الخبله شماسوين تبقين طحشه وهايشه ومتلوكلج الرقه والانوثه وراغب يسوه راسج,1
بقرة ومش فاهمة وعندها نقص البهيمة دي,1
مغرفه يا بقره,1
هذي وحده كذابه طقاقه والله ماعندها سالفه ال🐒....🐵....ساذجه غثيث. ....,1
احلام انت شخص جاهل وتافه مابعرف مين طلعك فنانه كلامك مافيه زوق ولا احترام,1
بقره كويتيه تافهة,1
عبيطة و بقرة,1
والله بايخه انتي وفاشله كثيرر ههههه,1
يا نعال يا احلام شنو هاي الزباله,1
ملكة الحمير يلعن شكلك,1
وين ماكووو واحد ميفتهم ومتخلف عقلياااا يسمعك يا خبله يا بومه ياريت لووو توصلين لشمس لو اصاله لو لشيرين لو لنانسي او اي مطربه ثانيه فانجبي ولظلين تلغين اوكي😠😠😠,1
يا متكبره     انجبي لخاطر محمد,1
بقرة 🐄,1
آه يا حقيرة يا احلام,1
ملكه تحت انعالي ههههه,1
ممككن سيكس,1
احلام مسخ,1
هههههه زباله مهزله التاريخ,1
يلعن شكلك ي بقرة ملكة البقر,1
البقرة الضاحكة نصيحة الك لا تتكلمي لبناني ولا سوري لانك شوهتي هذه اللهجة الجميلة. احكي بلغة الجمال والبدووو والخرفان الي هي لغتك احسن الك. من تكونين انتي حتى تقيمين راغب علامة. انسان متواضع جدا انتي لا شيء امامه.,1
أيا ملكه أيا خرابيط هذا تنكه مش ملكه,1
جاب إيه ل إيه  راغب العملاق مع الجاموسة  أحلام هههههههههههههههههههههه,1
بس صح راغب علامه واحد كلب وقذر,1
أحلام شبه قرص الجلة,1
البقره احلام حرام اذا تعرف تتكلم,1
لم ارى في حياتي اسوأ من هذه القردة اللي اسمها احلام وتقول لديها جمهور نعم جمهورها القردة ومن فصيلتها القبيحة فقط,1
انت بقرة وناقصك شوال تبن تعلسي بليل,1
يلعنك شرموطه,1
"احلام شخص تافه 
نص الكلام الي بتحكي ما الي علاقه في الواقع
مغروره وهي ما الها لزوم في عالم الفن",1
اكلي خره بنت الكلب,1
مخبله احلام متعرف هاي دا تسوي ...الملكه احلام… قصدها البقره احلام,1
من هذه المتخلفة المغرورة  . ؟؟؟,1
دفشه ع فكرررة,1
عاهرة الكرة الارضية,1
عباله حلوة جنه نعال,1
بقره ال ملكه ال,1
يا خرفانة,1
البقره,1
"من سماها ملكه ههههههههه
مسميه نفسها ذي 
ملكة السماجه",1
الله ينعل ابو احلام لابو اليوم الخلا واحدة تافهة وحقيرة وبغيظة ورعناء مثلها تطاول على الناس وتقول انا ملكة انتي فين والملكة رانيا فين انتي فين وانجلينا جولي فين انتي فين والملكة ديانا فين ... اتفو عليك وعلى اشكالك الزبالة,1
يا بشعة نانسي نجمة وجمال وجسم اشتري مرآه يا بشعة,1
راغب نجم العرب الاول وكل ماشاهدناه تستحقينه يا تافهة يا بشعة,1
ملكة العاهرات,1
غبية انت اصغر من راغب يا دبابة الحمارة راغب اسم وصوت وحضور وانت عاهرة محترفة,1
كس ام المكياج وجهها يابس,1
اقرف اشي احلام الهتله والقرفه يعق ال مقهورين من الملكه يعق مفكره حالها ملكه😝,1
ملكة على نفسك يا حمارة,1
"ههههههههههههههههههههههه  متكبرة و مغرورة بففففف 

ضحكتني البقرة الضاحكة 

لا حول ولا قوة الا بالله",1
هههههههه نتي ملكت القروده,1
انت ملكه مال نعل,1
الله يلعن من طلعك ف الإعلام طقاقه,1
ملكة الحمير.  👉😂,1
لعنة الله عليها تفف عليها,1
غجريه,1
نعل الله احلام يهو احلا هي لو نانسي بشرفكم,1
ملكة على الطقاقات 💔😂👍🏻,1
راغب شبيح كلب لبشار وحزب الشيطان,1
ملكة ايه الله يخلي عمليات التجميل والله البقره أحلى منك,1
ملكه القردة شكله يسد النفس,1
احقر عباد الله راغب علامه الدرزي يعبد في البقر,1
اكره الخدامه احلام,1
احلام بومه وراغب الملك بل اختصار تبغي الف سنه حتاء توصلي الا مستوا راغب بحبك راغب واحلام بس كذب,1
سود الله وجهك ياراغب عقاب الله شديد,1
هههه والله احلام كويسة راغب علامة حيوان😒😒😒,1
ملكة شو ملكة البقر أنا أسف يا بقر فعلن ظلمتكن,1
يا بقرة والله أنتي مابتعرفي تحكي ولا بتحترمي ولا عندك زوق وشايفة حالك قلك أنتي فاشلة,1
"المشكله واضحه للي يفهم 
أحلام تبي راغب ينيكها غصب وهو متقزز منها و رافض لهذا الشيء و بالتالي صارت مشكلة بينهم
اللي يشوف النسخ الأولى من عرب آيدول و يشوف كيف تتمحن عند راغب في الحلقات الأولى يعرف 
سبب المشكله ، و راغب ما ينلام لأنه يحتاج تكون شاذ عشان تنجذب لواحد مثل أحلام وجه الثور",1
احلام عبدة والعبد عبد لازم تتعالج من امراضها النفسية طقاقة وعبدة تقول عن حالها ملكة ههههههه ههههههههههههههههههههههههههههه,1
